# energy grid [eV]  eels components [arbitrary units]
#
   22.545090180    0.506973988    0.507030467    0.507040657
   22.605210421    0.512388543    0.512469471    0.512433818
   22.665330661    0.477688664    0.477763264    0.477687932
   22.725450902    0.412496214    0.412546881    0.412460731
   22.785571142    0.384108102    0.384150354    0.384064990
   22.845691383    0.406882495    0.406930753    0.406845405
   22.905811623    0.422828761    0.422917580    0.422812182
   22.965931864    0.364369783    0.364473989    0.364375383
   23.026052104    0.298059111    0.298129307    0.298083915
   23.086172345    0.245066543    0.245119969    0.245103145
   23.146292585    0.212504101    0.212547490    0.212530882
   23.206412826    0.203269961    0.203296911    0.203276052
   23.266533066    0.203271894    0.203288532    0.203268283
   23.326653307    0.222476123    0.222479612    0.222466495
   23.386773547    0.244711893    0.244708347    0.244704974
   23.446893788    0.249196220    0.249198901    0.249197068
   23.507014028    0.240590717    0.240590288    0.240588873
   23.567134269    0.248252811    0.248233363    0.248235417
   23.627254509    0.272181931    0.272138576    0.272150266
   23.687374749    0.236906002    0.236867977    0.236879401
   23.747494990    0.192762256    0.192753607    0.192753198
   23.807615230    0.180952221    0.180973683    0.180960495
   23.867735471    0.206727912    0.206786073    0.206755531
   23.927855711    0.258042136    0.258139127    0.258080234
   23.987975952    0.288381541    0.288482985    0.288398754
   24.048096192    0.271484684    0.271549116    0.271481170
   24.108216433    0.256806880    0.256838464    0.256796789
   24.168336673    0.261241789    0.261250186    0.261227294
   24.228456914    0.254050040    0.254042878    0.254038604
   24.288577154    0.219800549    0.219800577    0.219801417
   24.348697395    0.210439943    0.210450077    0.210451662
   24.408817635    0.225346215    0.225363452    0.225368877
   24.468937876    0.238016401    0.238039225    0.238053960
   24.529058116    0.245742199    0.245760972    0.245785682
   24.589178357    0.279832488    0.279866678    0.279874806
   24.649298597    0.342884971    0.342939254    0.342936743
   24.709418838    0.405128217    0.405215350    0.405212635
   24.769539078    0.352845543    0.352947758    0.352945175
   24.829659319    0.247314492    0.247382909    0.247385422
   24.889779559    0.187716783    0.187751669    0.187758630
   24.949899800    0.162532318    0.162548505    0.162554741
   25.010020040    0.151085968    0.151092326    0.151099837
   25.070140281    0.152107386    0.152107243    0.152120191
   25.130260521    0.151704092    0.151700944    0.151720214
   25.190380762    0.142898311    0.142895171    0.142919519
   25.250501002    0.123474712    0.123472152    0.123489712
   25.310621242    0.105344926    0.105343015    0.105351789
   25.370741483    0.096932445    0.096932181    0.096934418
   25.430861723    0.093357505    0.093362193    0.093359193
   25.490981964    0.087936841    0.087945007    0.087939990
   25.551102204    0.086462682    0.086475385    0.086469779
   25.611222445    0.100258498    0.100278478    0.100271219
   25.671342685    0.124415624    0.124436237    0.124432355
   25.731462926    0.140101561    0.140117744    0.140120484
   25.791583166    0.137031261    0.137053335    0.137057643
   25.851703407    0.127758694    0.127780080    0.127781914
   25.911823647    0.108914215    0.108930453    0.108923140
   25.971943888    0.097042496    0.097061197    0.097036578
   26.032064128    0.098924908    0.098953091    0.098906592
   26.092184369    0.093191846    0.093222736    0.093175419
   26.152304609    0.083744314    0.083769876    0.083737548
   26.212424850    0.087383358    0.087408031    0.087382789
   26.272545090    0.094124033    0.094148495    0.094125838
   26.332665331    0.090519854    0.090539049    0.090522367
   26.392785571    0.086900288    0.086915348    0.086903872
   26.452905812    0.088985162    0.088999032    0.088989159
   26.513026052    0.077239281    0.077247628    0.077240710
   26.573146293    0.065362659    0.065366594    0.065362793
   26.633266533    0.060717987    0.060718944    0.060716490
   26.693386774    0.054844920    0.054844442    0.054842246
   26.753507014    0.048309399    0.048309084    0.048306426
   26.813627255    0.048130834    0.048130347    0.048126391
   26.873747495    0.053280057    0.053278986    0.053274668
   26.933867735    0.060616666    0.060616328    0.060614765
   26.993987976    0.068407558    0.068408417    0.068410470
   27.054108216    0.067818504    0.067817665    0.067824664
   27.114228457    0.065809214    0.065807772    0.065820200
   27.174348697    0.075485813    0.075484784    0.075505582
   27.234468938    0.080845375    0.080843497    0.080871404
   27.294589178    0.072974349    0.072966755    0.072996986
   27.354709419    0.075349091    0.075331123    0.075369147
   27.414829659    0.081356296    0.081326901    0.081372439
   27.474949900    0.070296830    0.070270706    0.070306250
   27.535070140    0.052881780    0.052866274    0.052887920
   27.595190381    0.038894947    0.038886370    0.038899147
   27.655310621    0.030236235    0.030231227    0.030239075
   27.715430862    0.025706404    0.025703266    0.025708396
   27.775551102    0.023654587    0.023652515    0.023656001
   27.835671343    0.023449108    0.023447696    0.023450050
   27.895791583    0.023795138    0.023794129    0.023795678
   27.955911824    0.022492013    0.022491214    0.022492294
   28.016032064    0.021870046    0.021869308    0.021869980
   28.076152305    0.022653589    0.022653097    0.022653280
   28.136272545    0.021966230    0.021966422    0.021966288
   28.196392786    0.020580011    0.020580630    0.020580300
   28.256513026    0.020584785    0.020585940    0.020585207
   28.316633267    0.021267406    0.021268661    0.021267910
   28.376753507    0.023017834    0.023018871    0.023018495
   28.436873747    0.026907071    0.026907301    0.026908173
   28.496993988    0.033674509    0.033672825    0.033676000
   28.557114228    0.040740081    0.040736035    0.040740521
   28.617234469    0.043959480    0.043956491    0.043963410
   28.677354709    0.048260980    0.048259950    0.048271767
   28.737474950    0.049671495    0.049670935    0.049683300
   28.797595190    0.046624279    0.046625528    0.046627659
   28.857715431    0.043207923    0.043209033    0.043201072
   28.917835671    0.037426560    0.037425005    0.037412512
   28.977955912    0.031066934    0.031063881    0.031051638
   29.038076152    0.027058266    0.027054776    0.027044758
   29.098196393    0.024765148    0.024762521    0.024756158
   29.158316633    0.025006763    0.025004426    0.025000239
   29.218436874    0.025130430    0.025127930    0.025124948
   29.278557114    0.024275091    0.024273117    0.024269386
   29.338677355    0.023888226    0.023887349    0.023882736
   29.398797595    0.024002353    0.024001996    0.023997881
   29.458917836    0.023611536    0.023612085    0.023606959
   29.519038076    0.023413762    0.023415255    0.023408257
   29.579158317    0.021527984    0.021528701    0.021522086
   29.639278557    0.021603762    0.021602942    0.021596755
   29.699398798    0.021671732    0.021670024    0.021665052
   29.759519038    0.018127432    0.018126112    0.018123221
   29.819639279    0.015404666    0.015403792    0.015401928
   29.879759519    0.014528638    0.014527908    0.014526470
   29.939879760    0.015155769    0.015154953    0.015153580
   30.000000000    0.017541593    0.017540480    0.017538785
